season,holiday,workingday,weathersit,temp,atemp,hum,windspeed,hr,day,mnth,yr,dayofweek,rush_hour
3,0,1,1,0.82,0.7273,0.36,0.2985,10,2,8,0,1,0
1,0,1,1,0.24,0.2576,0.32,0.1045,18,3,1,0,0,1
3,0,0,2,0.6,0.5606,0.83,0.1343,6,20,8,0,5,0
3,0,1,2,0.74,0.697,0.66,0.0,6,22,6,1,4,0
1,0,1,1,0.46,0.4545,0.63,0.0896,23,1,2,1,2,0
3,0,1,2,0.86,0.803,0.47,0.0,11,17,7,1,1,0
2,0,1,1,0.56,0.5303,0.83,0.1642,7,15,6,1,4,1
3,0,1,2,0.66,0.6061,0.78,0.3284,19,25,8,0,3,1
3,0,0,1,0.56,0.5303,0.83,0.2836,4,22,9,1,5,0
4,0,1,3,0.28,0.2727,0.61,0.2239,0,8,11,1,3,0
2,0,1,2,0.54,0.5152,0.45,0.194,23,7,5,1,0,0
3,0,1,1,0.64,0.5606,0.94,0.1045,3,7,7,0,3,0
1,0,0,2,0.42,0.4242,0.88,0.1045,10,18,3,1,6,0
1,0,1,1,0.56,0.5303,0.56,0.1045,10,14,3,1,2,0
2,0,1,1,0.34,0.3485,0.71,0.1045,6,10,4,1,1,0
2,0,1,1,0.32,0.3485,0.39,0.0,1,30,3,0,2,0
4,0,0,1,0.38,0.3939,0.66,0.0896,5,21,10,1,6,0
2,0,0,3,0.42,0.4242,0.77,0.3881,7,22,4,1,6,1
1,0,1,1,0.4,0.4091,0.65,0.194,23,16,3,0,2,0
4,0,1,2,0.6,0.6212,0.43,0.1642,13,1,10,1,0,0
1,0,0,2,0.44,0.4394,0.72,0.3284,21,5,3,0,5,0
1,0,1,3,0.4,0.4091,0.87,0.0,8,2,2,1,3,1
4,0,1,1,0.64,0.5758,0.89,0.0,2,4,10,1,3,0
3,0,1,3,0.68,0.6364,0.79,0.1343,11,10,8,1,4,0
4,0,0,3,0.42,0.4242,0.67,0.1343,8,7,10,1,6,1
4,0,0,1,0.38,0.3939,0.66,0.0,5,22,10,0,5,0
4,0,1,2,0.7,0.6515,0.54,0.2537,14,28,9,1,4,0
2,0,1,2,0.42,0.4242,0.71,0.2985,11,21,3,0,0,0
4,0,1,1,0.24,0.2424,0.6,0.1642,1,6,11,1,1,0
1,0,1,1,0.46,0.4545,0.67,0.2985,23,17,2,0,3,0
1,0,1,1,0.26,0.2424,0.3,0.2537,16,3,1,0,0,1
3,0,1,1,0.74,0.697,0.7,0.1642,11,22,6,0,2,0
1,0,1,1,0.32,0.3182,0.49,0.194,20,6,3,1,1,0
4,0,1,1,0.24,0.2273,0.6,0.2239,7,13,12,1,3,1
2,0,0,2,0.5,0.4848,0.88,0.1343,0,14,5,0,5,0
1,0,1,1,0.52,0.5,0.68,0.1045,10,15,3,1,3,0
4,0,0,3,0.28,0.2576,0.87,0.2985,0,29,10,0,5,0
2,0,0,3,0.38,0.3939,0.87,0.3284,14,22,4,1,6,0
3,0,1,1,0.74,0.6667,0.42,0.2239,19,12,8,0,4,1
4,0,1,2,0.4,0.4091,0.58,0.1642,13,1,11,1,3,0
3,0,0,1,0.7,0.6515,0.58,0.2836,11,22,9,1,5,0
3,0,1,1,0.7,0.6667,0.84,0.2537,0,28,8,1,1,0
4,0,1,3,0.62,0.5455,0.94,0.0,16,23,9,0,4,1
1,0,0,1,0.32,0.303,0.26,0.2537,14,29,1,1,6,0
2,0,1,2,0.62,0.5909,0.78,0.2537,12,28,4,0,3,0
1,0,0,1,0.24,0.2424,0.6,0.1642,16,29,1,0,5,1
3,0,1,2,0.74,0.6667,0.51,0.1642,8,3,8,0,2,1
3,0,1,2,0.82,0.803,0.59,0.2537,18,3,8,1,4,1
2,0,1,2,0.28,0.2576,0.38,0.3284,22,25,3,0,4,0
3,0,1,1,0.7,0.6667,0.74,0.2239,0,14,8,1,1,0
4,0,0,2,0.44,0.4394,0.72,0.1045,18,2,12,1,6,1
3,0,1,1,0.62,0.5909,0.78,0.1642,0,21,6,0,1,0
4,0,0,2,0.26,0.2879,0.93,0.0896,8,2,12,1,6,1
4,0,1,1,0.44,0.4394,0.72,0.1343,1,25,9,1,1,0
1,0,0,1,0.4,0.4091,0.62,0.2836,12,1,1,1,6,0
1,0,1,2,0.46,0.4545,0.94,0.2836,2,1,3,1,3,0
1,0,0,1,0.24,0.197,0.41,0.4179,23,25,2,1,5,0
4,0,1,3,0.5,0.4848,0.88,0.194,10,27,10,0,3,0
2,0,1,2,0.64,0.5758,0.89,0.194,8,1,6,1,4,1
3,0,1,2,0.54,0.5152,0.88,0.4179,19,6,9,0,1,1
3,0,0,1,0.74,0.697,0.66,0.1642,18,22,7,1,6,1
2,0,1,1,0.52,0.5,0.94,0.1343,1,16,5,0,0,0
1,0,0,1,0.22,0.2121,0.44,0.2985,8,10,3,1,5,1
2,0,1,1,0.62,0.6061,0.69,0.194,15,22,3,1,3,0
3,0,1,1,0.92,0.8333,0.33,0.3284,14,5,7,1,3,0
3,0,1,1,0.8,0.7121,0.38,0.1343,18,30,8,1,3,1
3,0,1,1,0.82,0.7879,0.56,0.2537,13,18,7,0,0,0
2,0,0,2,0.74,0.6667,0.51,0.0,13,19,6,0,6,0
2,1,0,2,0.36,0.3485,0.81,0.194,23,15,4,0,4,0
2,0,0,1,0.56,0.5303,0.49,0.0896,10,12,5,1,5,0
3,0,0,1,0.74,0.6818,0.55,0.2239,15,10,9,0,5,0
2,0,0,2,0.5,0.4848,0.59,0.1642,21,1,4,1,6,0
4,0,1,2,0.66,0.6212,0.69,0.2239,18,27,9,1,3,1
3,0,1,1,0.64,0.6212,0.57,0.2985,2,14,7,0,3,0
2,0,1,1,0.64,0.6212,0.57,0.1642,1,17,4,1,1,0
1,0,1,1,0.38,0.3939,0.5,0.2537,22,1,3,1,3,0
3,0,1,1,0.4,0.4091,0.71,0.2836,2,16,9,0,4,0
4,1,0,1,0.62,0.6061,0.69,0.0896,11,10,10,0,0,0
4,0,1,2,0.6,0.6212,0.43,0.1642,12,1,10,1,0,0
2,0,0,3,0.5,0.4848,0.63,0.1045,22,1,4,1,6,0
1,0,0,1,0.16,0.1667,0.37,0.1642,19,15,1,1,6,1
4,1,0,2,0.4,0.4091,0.62,0.0896,11,8,10,1,0,0
2,0,0,2,0.66,0.6212,0.47,0.1045,21,4,6,0,5,0
1,0,1,2,0.22,0.2727,0.93,0.0,23,18,1,0,1,0
2,0,0,1,0.72,0.6515,0.3,0.1045,15,19,5,1,5,0
3,0,0,1,0.84,0.7273,0.32,0.0,17,9,7,0,5,1
1,0,1,1,0.32,0.3333,0.81,0.1045,9,12,1,1,3,1
4,0,0,2,0.62,0.5758,0.83,0.0896,12,24,9,0,5,0
1,0,0,1,0.34,0.3333,0.66,0.1642,4,13,3,0,6,0
1,0,1,1,0.3,0.2879,0.52,0.2537,23,11,3,0,4,0
1,0,1,3,0.36,0.3485,0.93,0.1343,6,12,1,1,3,0
3,0,1,2,0.6,0.5455,0.88,0.0896,23,19,8,0,4,0
4,0,1,1,0.52,0.5,0.77,0.0,5,5,10,1,4,0
3,0,1,1,0.72,0.6667,0.54,0.0,21,16,8,0,1,0
1,0,0,3,0.16,0.1818,0.93,0.1045,9,8,1,0,5,1
1,0,1,1,0.34,0.303,0.57,0.2985,10,15,2,1,2,0
2,0,1,1,0.36,0.3485,0.66,0.194,0,5,5,0,3,0
2,0,1,2,0.54,0.5152,0.94,0.0896,11,18,5,0,2,0
4,0,0,1,0.32,0.3182,0.81,0.1642,6,2,10,0,6,0
3,0,1,1,0.72,0.6667,0.58,0.1642,3,27,7,0,2,0
1,0,0,2,0.26,0.2424,0.81,0.2537,14,11,2,1,5,0
4,0,1,1,0.56,0.5303,0.94,0.194,4,14,10,0,4,0
1,0,1,2,0.22,0.2273,0.87,0.1642,2,10,1,1,1,0
4,0,0,2,0.26,0.2273,0.44,0.2985,10,24,11,1,5,0
4,0,1,2,0.32,0.303,0.45,0.2239,16,16,12,0,4,1
4,0,0,1,0.24,0.2879,0.87,0.0,3,6,11,0,6,0
3,0,1,1,0.64,0.6061,0.73,0.2239,21,14,9,1,4,0
4,0,1,2,0.38,0.3939,0.94,0.1045,5,10,12,1,0,0
1,0,1,1,0.24,0.197,0.3,0.4627,0,3,3,0,3,0
4,0,1,2,0.56,0.5303,0.94,0.0896,6,28,9,1,4,0
3,0,1,1,0.72,0.6818,0.66,0.1642,11,14,9,0,2,0
3,0,1,1,0.66,0.6212,0.65,0.194,0,26,7,1,3,0
1,0,1,1,0.3,0.3182,0.61,0.1045,19,31,1,0,0,1
2,0,0,1,0.32,0.303,0.61,0.2537,21,2,4,0,5,0
3,0,0,1,0.64,0.6061,0.69,0.2537,8,18,8,1,5,1
4,0,1,2,0.54,0.5152,0.68,0.1642,7,15,11,0,1,1
2,0,0,2,0.7,0.6364,0.39,0.4179,15,20,5,1,6,0
2,0,1,2,0.5,0.4848,0.77,0.2537,23,2,5,1,2,0
1,0,1,1,0.22,0.2121,0.37,0.2537,20,18,1,1,2,0
1,0,1,2,0.22,0.2727,0.69,0.0,9,5,1,1,3,1
4,0,1,2,0.54,0.5152,0.88,0.0,0,11,10,0,1,0
4,0,1,1,0.36,0.3485,0.4,0.194,17,13,12,0,1,1
2,0,1,2,0.72,0.6667,0.58,0.194,22,11,6,1,0,0
4,1,0,1,0.34,0.3182,0.39,0.2537,18,11,11,0,4,1
2,0,0,2,0.68,0.6364,0.74,0.1045,9,19,6,0,6,1
4,0,0,1,0.46,0.4545,0.55,0.1343,17,22,10,0,5,1
1,0,0,2,0.28,0.2424,0.93,0.4478,19,5,2,0,5,1
3,0,0,3,0.6,0.5455,0.88,0.2836,2,21,7,1,5,0
1,0,1,1,0.2,0.1667,0.4,0.4179,13,3,2,0,3,0
3,0,1,1,0.66,0.6212,0.69,0.0,2,17,8,0,2,0
3,0,0,1,0.8,0.7424,0.49,0.194,14,20,8,0,5,0
3,0,1,3,0.7,0.6667,0.74,0.2239,19,10,7,1,1,1
1,0,0,2,0.26,0.2424,0.52,0.2537,10,19,2,1,6,0
2,0,1,1,0.5,0.4848,0.31,0.2985,19,6,4,0,2,1
4,0,1,1,0.36,0.3333,0.43,0.2836,20,4,11,0,4,0
4,0,0,1,0.4,0.4091,0.43,0.2239,13,30,10,0,6,0
3,0,0,1,0.84,0.8182,0.56,0.1642,23,7,7,1,5,0
1,0,1,1,0.2,0.2273,0.69,0.0896,19,27,1,0,3,1
1,0,1,1,0.22,0.197,0.37,0.3881,13,14,1,0,4,0
3,0,0,1,0.64,0.5758,0.83,0.1642,7,23,6,1,5,1
4,0,1,1,0.34,0.3636,0.87,0.0,1,7,11,0,0,0
4,0,0,2,0.36,0.3333,0.66,0.2537,22,18,11,1,6,0
4,0,1,1,0.4,0.4091,0.37,0.3284,13,13,12,0,1,0
4,0,0,3,0.4,0.4091,0.71,0.1343,9,7,10,1,6,1
1,0,1,1,0.3,0.2727,0.42,0.4179,12,7,3,0,0,0
2,0,0,1,0.44,0.4394,0.67,0.1642,23,17,4,0,6,0
1,0,1,1,0.3,0.2727,0.36,0.4179,16,28,12,0,2,1
4,0,1,2,0.64,0.5758,0.89,0.0896,7,4,10,1,3,1
4,0,1,2,0.62,0.5455,0.94,0.0,7,26,9,0,0,1
4,0,1,2,0.5,0.4848,0.72,0.2836,18,15,11,0,1,1
3,0,1,1,0.7,0.6515,0.65,0.1343,3,3,7,1,1,0
2,0,1,1,0.7,0.6364,0.42,0.1642,19,15,6,1,4,1
2,0,1,1,0.62,0.6212,0.41,0.2239,15,9,5,0,0,0
1,0,1,2,0.62,0.6212,0.5,0.1343,12,15,3,1,3,0
2,0,1,1,0.44,0.4394,0.88,0.1343,0,20,4,0,2,0
1,0,0,1,0.32,0.2879,0.31,0.5224,17,12,2,0,5,1
2,0,1,1,0.46,0.4545,0.77,0.1045,5,18,5,1,4,0
1,0,0,1,0.3,0.3182,0.81,0.1045,10,1,1,1,6,0
3,0,0,1,0.84,0.8333,0.59,0.194,22,7,7,1,5,0
3,0,0,2,0.64,0.5606,0.94,0.2537,3,14,8,0,6,0
3,0,1,1,0.66,0.6212,0.61,0.2537,18,21,9,1,4,1
2,0,1,2,0.82,0.7424,0.41,0.3284,15,7,6,0,1,0
3,0,1,1,0.9,0.803,0.31,0.2985,13,1,8,0,0,0
3,0,1,1,0.74,0.697,0.7,0.0,9,31,8,1,4,1
1,0,1,1,0.32,0.3182,0.24,0.194,15,30,1,1,0,0
4,0,0,1,0.32,0.3333,0.57,0.0896,11,3,12,0,5,0
3,0,1,1,0.92,0.8939,0.42,0.2985,15,26,7,1,3,0
3,0,1,1,0.5,0.4848,0.77,0.0,4,21,9,1,4,0
3,0,1,1,0.9,0.8182,0.35,0.2985,11,5,7,1,3,0
4,0,1,2,0.32,0.303,0.57,0.2836,19,30,11,0,2,1
1,0,1,1,0.22,0.2727,0.69,0.0,8,24,12,1,0,1
1,0,1,2,0.44,0.4394,0.51,0.3284,19,16,3,0,2,1
3,0,1,1,0.68,0.6364,0.51,0.1343,23,24,6,0,4,0
2,0,0,2,0.44,0.4394,0.82,0.1642,3,22,4,1,6,0
3,0,1,1,0.68,0.6364,0.89,0.194,1,28,8,1,1,0
4,0,1,1,0.64,0.6212,0.41,0.2239,18,29,9,0,3,1
4,0,0,1,0.42,0.4242,0.54,0.1343,2,16,10,0,6,0
4,0,1,1,0.56,0.5303,0.6,0.0,18,17,10,0,0,1
4,0,1,2,0.36,0.3485,0.46,0.194,14,28,10,0,4,0
1,0,1,3,0.22,0.2121,0.87,0.2985,9,26,1,0,2,1
2,0,1,2,0.42,0.4242,0.82,0.194,21,12,4,0,1,0
4,0,1,1,0.66,0.6212,0.65,0.0,9,27,9,1,3,1
2,0,1,1,0.64,0.6212,0.31,0.194,19,17,5,1,3,1
2,0,1,3,0.4,0.4091,0.43,0.4179,18,11,4,1,2,1
4,0,1,3,0.3,0.2727,0.87,0.2985,11,27,11,1,1,0
4,0,1,2,0.42,0.4242,0.5,0.2239,14,31,10,1,2,0
1,0,1,3,0.2,0.1818,0.93,0.3582,17,26,1,0,2,1
3,0,1,2,0.6,0.5606,0.83,0.0,2,15,8,0,0,0
3,0,0,1,0.74,0.697,0.66,0.0896,2,31,7,0,6,0
3,0,0,1,0.86,0.7424,0.28,0.1642,11,31,7,0,6,0
1,0,1,1,0.26,0.2273,0.41,0.3284,16,19,1,1,3,1
2,0,0,3,0.5,0.4848,0.94,0.0,8,14,5,0,5,1
3,0,1,2,0.54,0.5152,0.81,0.4179,9,6,9,0,1,1
3,0,1,1,0.9,0.7879,0.27,0.1045,13,6,7,1,4,0
1,0,1,1,0.46,0.4545,0.44,0.1343,20,23,2,1,3,0
2,0,1,1,0.68,0.6364,0.69,0.3881,11,23,5,0,0,0
3,0,0,1,0.76,0.6818,0.45,0.3284,15,16,7,0,5,0
3,0,1,1,0.74,0.6667,0.51,0.3284,14,13,9,0,1,0
2,0,1,1,0.62,0.5909,0.73,0.1642,9,24,5,1,3,1
4,0,1,1,0.46,0.4545,0.55,0.2985,22,10,10,1,2,0
3,0,1,1,0.66,0.6212,0.5,0.1343,8,28,6,1,3,1
3,0,0,1,0.68,0.6364,0.79,0.1642,23,22,7,1,6,0
1,0,1,1,0.22,0.2727,0.69,0.0,0,24,12,1,0,0
4,0,1,1,0.6,0.6212,0.53,0.0,11,23,10,1,1,0
1,0,0,1,0.28,0.2879,0.81,0.1045,5,1,1,1,6,0
4,0,1,2,0.42,0.4242,0.94,0.1045,9,10,11,0,3,1
1,0,0,1,0.36,0.3333,0.21,0.4179,17,29,1,1,6,1
2,0,1,1,0.56,0.5303,0.83,0.1642,3,15,6,1,4,0
2,0,1,1,0.52,0.5,0.68,0.0,6,4,6,1,0,0
2,0,0,1,0.52,0.5,0.55,0.2239,19,1,4,1,6,1
1,0,0,1,0.24,0.2576,0.81,0.0896,5,4,2,1,5,0
1,0,0,2,0.32,0.303,0.66,0.2239,15,4,2,1,5,0
1,0,1,1,0.26,0.2576,0.65,0.194,10,6,1,1,4,0
3,0,0,1,0.64,0.6212,0.57,0.2537,21,22,9,1,5,0
1,0,1,2,0.24,0.2424,0.6,0.1343,11,25,1,0,1,0
3,0,0,2,0.7,0.6667,0.84,0.2239,2,7,8,0,6,0
4,0,1,1,0.32,0.3485,0.87,0.0,3,8,11,0,1,0
3,0,1,1,0.7,0.6515,0.65,0.2836,6,8,8,0,0,0
4,0,1,1,0.38,0.3939,0.66,0.0896,7,22,10,1,0,1
2,0,1,1,0.66,0.5909,0.94,0.1045,22,12,6,1,1,0
3,0,1,1,0.7,0.6515,0.65,0.2239,22,5,8,0,4,0
2,0,1,2,0.54,0.5152,0.64,0.194,14,19,4,0,1,0
1,0,1,1,0.38,0.3939,0.37,0.3582,1,14,2,0,0,0
1,0,1,3,0.42,0.4242,1.0,0.2985,14,28,2,0,0,0
3,0,1,3,0.68,0.6364,0.79,0.0,16,3,8,0,2,1
3,0,1,1,0.84,0.803,0.53,0.2836,12,11,7,0,0,0
3,1,0,1,0.7,0.6515,0.61,0.1045,8,4,7,1,2,1
4,0,1,1,0.58,0.5455,0.56,0.194,17,28,11,0,0,1
4,0,1,1,0.36,0.3636,0.81,0.0896,1,3,10,0,0,0
2,0,1,1,0.5,0.4848,0.82,0.1642,7,7,6,1,3,1
1,0,1,1,0.46,0.4545,0.63,0.2239,9,18,3,0,4,1
2,0,1,1,0.34,0.303,0.57,0.2985,23,11,4,1,2,0
1,0,1,3,0.4,0.4091,0.87,0.0,23,22,12,0,3,0
1,0,1,2,0.2,0.2576,0.75,0.0,8,5,1,1,3,1
3,0,1,1,0.78,0.6818,0.31,0.0896,15,25,7,1,2,0
4,0,1,2,0.38,0.3939,0.4,0.1642,12,28,10,0,4,0
3,0,0,1,0.64,0.6212,0.57,0.2985,10,9,9,1,6,0
2,0,1,2,0.54,0.5152,0.64,0.2836,16,21,3,0,0,1
1,0,0,1,0.26,0.2576,0.6,0.2239,6,6,2,0,6,0
1,0,1,1,0.22,0.197,0.35,0.3881,15,8,2,0,1,0
3,0,1,1,0.72,0.6515,0.42,0.194,18,14,7,0,3,1
1,0,1,2,0.46,0.4545,0.82,0.2836,7,13,3,1,1,1
2,0,0,1,0.84,0.7121,0.24,0.0,17,9,6,1,5,1
2,0,1,1,0.68,0.6364,0.65,0.1343,14,23,5,1,2,0
3,0,0,2,0.7,0.6667,0.84,0.1642,20,2,9,1,6,0
4,0,1,1,0.24,0.2273,0.6,0.194,8,13,12,1,3,1
2,0,0,2,0.46,0.4545,0.82,0.3284,1,22,4,1,6,0
4,0,0,1,0.36,0.3485,0.5,0.1642,19,3,11,1,5,1
1,0,1,2,0.6,0.6212,0.43,0.194,18,12,3,1,0,1
1,0,1,2,0.24,0.2121,0.87,0.3284,4,27,12,1,3,0
2,0,0,1,0.72,0.6515,0.42,0.0,14,21,5,0,5,0
3,0,1,1,0.66,0.6212,0.54,0.1343,2,11,8,0,3,0
1,0,1,2,0.2,0.2273,0.4,0.1045,19,4,1,1,2,1
3,0,0,2,0.74,0.697,0.7,0.0,11,2,9,1,6,0
3,0,1,1,0.7,0.6515,0.54,0.2239,6,27,7,0,2,0
3,0,1,1,0.8,0.697,0.27,0.0,12,12,8,0,4,0
4,0,0,1,0.52,0.5,0.29,0.2836,15,12,11,0,5,0
3,0,1,1,0.86,0.7879,0.41,0.0,15,28,6,0,1,0
4,0,0,2,0.28,0.303,0.61,0.0896,2,10,12,0,5,0
4,0,1,2,0.44,0.4394,0.88,0.2239,9,28,11,0,0,1
3,0,1,1,0.7,0.6667,0.84,0.0896,23,5,9,1,2,0
3,0,0,2,0.72,0.697,0.79,0.0,10,2,9,1,6,0
2,0,1,1,0.64,0.6061,0.73,0.1045,18,21,5,1,0,1
2,0,1,1,0.46,0.4545,0.38,0.1642,12,21,4,0,3,0
2,0,1,1,0.5,0.4848,0.42,0.3284,14,22,3,0,1,0
4,0,0,1,0.6,0.6212,0.43,0.5224,16,6,10,1,5,1
3,0,0,1,0.64,0.5758,0.89,0.2239,17,26,8,1,6,1
4,0,1,2,0.5,0.4848,0.82,0.2239,22,10,12,1,0,0
4,0,1,2,0.56,0.5303,0.64,0.0896,9,15,11,0,1,1
4,0,1,1,0.44,0.4394,0.88,0.2239,4,18,10,1,3,0
3,0,1,1,0.54,0.5152,0.77,0.0,6,31,8,0,2,0
3,0,1,1,0.74,0.697,0.7,0.2537,10,22,6,0,2,0
1,0,1,2,0.3,0.2424,0.7,0.5522,5,13,1,1,4,0
1,0,1,1,0.38,0.3939,0.4,0.1343,18,3,2,1,4,1
3,0,0,1,0.88,0.7727,0.3,0.2537,15,30,6,1,5,0
2,0,1,1,0.7,0.6515,0.61,0.0896,10,25,5,0,2,0
2,0,1,1,0.38,0.3939,0.43,0.2836,4,5,4,1,3,0
4,0,0,1,0.4,0.4091,0.62,0.194,0,22,10,0,5,0
2,0,0,2,0.6,0.5909,0.73,0.2537,8,5,6,0,6,1
3,0,1,2,0.56,0.5303,0.83,0.2239,23,18,9,1,1,0
1,0,1,1,0.42,0.4242,0.67,0.2537,8,18,3,0,4,1
3,0,1,2,0.54,0.5152,1.0,0.1045,8,21,9,0,2,1
4,0,1,1,0.24,0.2121,0.65,0.2836,7,14,11,1,2,1
2,0,1,1,0.86,0.803,0.47,0.0,11,31,5,0,1,0
4,0,0,3,0.44,0.4394,0.88,0.3582,22,28,10,1,6,0
3,0,1,2,0.76,0.6818,0.45,0.1343,11,13,7,1,4,0
3,0,1,1,0.76,0.7121,0.58,0.2239,16,31,7,1,1,1
4,0,0,1,0.32,0.303,0.45,0.2836,15,18,12,0,6,0
2,1,0,1,0.68,0.6364,0.51,0.2537,21,16,4,1,0,0
2,0,1,1,0.7,0.6667,0.74,0.2836,10,26,5,0,3,0
4,0,1,2,0.44,0.4394,0.67,0.4478,11,4,11,0,4,0
1,0,0,1,0.12,0.1212,0.3,0.2836,19,23,1,0,6,1
3,0,1,1,0.8,0.7273,0.46,0.2537,20,26,7,0,1,0
1,0,1,1,0.22,0.2273,0.51,0.1642,17,6,1,0,3,1
1,0,1,1,0.44,0.4394,0.38,0.2836,0,1,2,1,2,0
3,0,1,1,0.8,0.697,0.33,0.1045,12,16,8,1,3,0
4,1,0,3,0.42,0.4242,0.58,0.194,16,8,10,1,0,1
4,0,1,1,0.36,0.3485,0.46,0.1343,18,14,12,1,4,1
3,0,0,1,0.86,0.7424,0.28,0.2239,15,24,6,1,6,0
3,0,1,3,0.64,0.5606,0.94,0.194,0,9,9,0,4,0
4,0,1,1,0.5,0.4848,0.77,0.0896,4,24,10,1,2,0
2,0,1,1,0.2,0.197,0.34,0.2239,8,28,3,0,0,1
3,0,1,1,0.9,0.9242,0.53,0.2537,15,21,7,0,3,0
4,0,1,1,0.5,0.4848,0.88,0.0,20,26,10,0,2,0
2,0,0,1,0.56,0.5303,0.73,0.0896,1,24,3,1,5,0
4,0,1,1,0.38,0.3939,0.46,0.3284,18,18,12,1,1,1
2,0,1,1,0.6,0.5909,0.73,0.1642,0,15,6,1,4,0
3,0,0,1,0.84,0.7879,0.49,0.1642,20,24,7,0,6,0
2,0,1,1,0.68,0.6212,0.26,0.2836,19,3,6,0,4,1
2,0,1,1,0.5,0.4848,0.34,0.4179,14,6,4,0,2,0
1,0,1,1,0.26,0.2576,0.7,0.194,7,11,3,0,4,1
4,0,1,3,0.4,0.4091,0.82,0.0,20,3,10,0,0,0
3,0,0,2,0.7,0.6667,0.84,0.3284,21,6,8,0,5,0
4,0,0,1,0.44,0.4394,0.44,0.1642,19,13,10,1,5,1
4,0,1,1,0.3,0.2879,0.56,0.2239,23,6,11,1,1,0
1,0,1,1,0.3,0.303,0.42,0.1642,20,13,2,1,0,0
1,1,0,1,0.3,0.3182,0.56,0.0896,20,26,12,0,0,0
2,0,1,1,0.36,0.3333,0.46,0.3582,6,28,3,1,2,0
3,0,0,1,0.84,0.803,0.53,0.2985,15,3,7,0,6,0
2,0,1,1,0.66,0.6212,0.74,0.1045,2,11,6,1,0,0
3,0,1,2,0.8,0.7121,0.42,0.1642,13,11,7,1,2,0
3,0,1,2,0.68,0.6364,0.65,0.1642,17,2,9,0,4,1
2,0,0,1,0.4,0.4091,0.54,0.3881,7,30,4,0,5,1
1,1,0,2,0.2,0.2121,0.47,0.1642,16,17,1,0,0,1
2,0,0,3,0.18,0.197,0.74,0.1642,4,27,3,0,6,0
4,0,0,1,0.36,0.3485,0.87,0.194,5,27,11,0,6,0
3,0,0,2,0.68,0.6364,0.54,0.0896,1,24,6,1,6,0
1,0,1,1,0.24,0.2424,0.38,0.1642,15,14,1,0,4,0
2,0,1,1,0.28,0.2576,0.28,0.3881,9,29,3,0,1,1
4,1,0,1,0.34,0.303,0.39,0.3284,17,11,11,0,4,1
1,0,1,2,0.22,0.2576,0.93,0.0896,6,19,1,0,2,0
1,0,1,1,0.46,0.4545,0.36,0.194,14,6,1,1,4,0
4,0,1,1,0.52,0.5,0.52,0.1045,19,22,10,1,0,1
2,0,1,1,0.66,0.6212,0.69,0.1343,21,25,5,0,2,0
3,0,1,1,0.78,0.697,0.43,0.1343,20,2,7,1,0,0
1,0,1,3,0.18,0.2121,0.93,0.1045,11,28,1,0,4,0
1,0,0,2,0.44,0.4394,0.77,0.2985,15,1,1,0,5,0
1,0,1,2,0.34,0.3182,0.87,0.2836,7,12,1,1,3,1
4,0,1,1,0.22,0.2727,0.8,0.0,3,9,12,0,4,0
2,0,1,1,0.46,0.4545,0.88,0.2537,23,11,5,0,2,0
2,0,0,2,0.8,0.7273,0.46,0.2836,14,18,6,0,5,0
1,0,1,1,0.14,0.1515,0.69,0.1343,9,14,1,0,4,1
1,0,1,1,0.2,0.1515,0.8,0.5224,4,7,3,0,0,0
1,0,1,3,0.34,0.303,0.93,0.3582,9,25,2,0,4,1
4,0,0,2,0.36,0.3333,0.76,0.2537,20,2,10,0,6,0
4,0,1,2,0.6,0.5152,0.94,0.0896,3,28,9,0,2,0
1,0,0,1,0.18,0.2121,0.37,0.0896,22,15,1,1,6,0
3,0,1,1,0.64,0.6212,0.61,0.1642,23,15,7,0,4,0
2,0,1,2,0.5,0.4848,0.72,0.194,19,19,4,0,1,1
3,0,0,1,0.62,0.5606,0.88,0.0,0,11,9,0,6,0
2,0,1,2,0.42,0.4242,0.77,0.0896,22,18,4,1,2,0
2,0,0,1,0.44,0.4394,0.33,0.2985,13,3,4,0,6,0
1,0,1,2,0.24,0.2879,0.75,0.0,15,1,2,0,1,0
1,0,1,1,0.2,0.197,0.44,0.2537,1,6,3,1,1,0
3,0,1,2,0.76,0.7121,0.58,0.194,1,2,7,1,0,0
2,0,1,1,0.6,0.6212,0.49,0.194,0,14,6,0,1,0
2,0,0,1,0.36,0.3485,0.43,0.1642,2,28,4,1,5,0
3,0,1,2,0.6,0.5606,0.83,0.0,5,20,8,1,0,0
1,0,0,1,0.46,0.4545,0.14,0.4179,1,19,2,0,5,0
4,0,0,1,0.38,0.3939,0.62,0.2239,23,19,11,0,5,0
2,0,1,1,0.2,0.2273,0.69,0.1045,3,25,3,0,4,0
2,0,0,1,0.64,0.6212,0.47,0.194,10,16,6,1,5,0
1,0,0,1,0.18,0.2121,0.74,0.0896,20,29,1,0,5,0
1,0,1,2,0.16,0.1515,0.86,0.2239,17,11,1,0,1,1
2,1,0,1,0.38,0.3939,0.82,0.0896,4,15,4,0,4,0
1,0,1,1,0.42,0.4242,0.38,0.3582,16,10,1,1,1,1
1,0,1,2,0.16,0.2273,0.93,0.0,9,1,2,0,1,1
4,0,1,1,0.38,0.3939,0.43,0.194,19,21,11,1,2,1
4,0,1,1,0.36,0.3636,0.76,0.0896,3,12,10,1,4,0
3,0,1,1,0.64,0.6061,0.73,0.0,22,22,8,1,2,0
